wavelength_nm,m11,m12,m13,m14,m21,m22,m23,m24,m31,m32,m33,m34,m41,m42,m43,m44,M00_transmission
499.19299,1.0,-0.003702413045594602,0.002636018175115441,-0.00229487620552237,0.0008801604768313966,0.2277956112587888,0.5203642066923291,-0.8259359197950155,-0.0030464453745892217,0.49639524976610067,0.6599910314204495,0.556169962865609,0.002000349933240127,0.8331871884396987,-0.5404309400359507,-0.10742758074748143,0.9793531795026342
499.66977,1.0,-0.003021520844579493,0.0023596897110379697,-0.003440224537561842,-0.0004404264175764161,0.22877876999851243,0.5208328547200187,-0.8191981783237431,-0.002408146394793015,0.4954371206424281,0.6562216325032622,0.5514669705446605,0.004930895265170535,0.8363024851158146,-0.5392277264270967,-0.1079976563120634,0.9765139068147761
500.14645,1.0,-0.003344087391660759,0.0018086682962246275,-0.0028176651568507416,0.00022396477903291042,0.2283431835872317,0.5176619277866379,-0.8165526652932245,-0.0005420773314118182,0.49938794481786297,0.6615583859262509,0.5508332644803832,0.002366921880922781,0.8411104135396738,-0.5364337653967735,-0.10555544251090906,0.971918687100069
500.62305,1.0,-0.006340003531401712,0.0019310212080858198,-0.0009772433042308636,0.0006065356201107105,0.23299527269751477,0.5198714564364072,-0.820331993144637,0.0003161383745603958,0.4951003088605114,0.6647843140722842,0.5529579071265769,0.0002246411114775509,0.8344946124008946,-0.5370974376778402,-0.09858505108434523,0.9736705614822141
501.09952,1.0,-0.004400019666532898,0.0036461198322553508,0.000704423909196064,0.000565943660968923,0.23158500571692575,0.5184784725417678,-0.8165499492134187,-0.0011028355729457292,0.49132890325662953,0.6642974415969997,0.5571860897146657,0.0007684775984718261,0.8362810747227335,-0.5335990298546298,-0.10227063822669973,0.9760510795832009
501.5759,1.0,-0.004467243418566376,0.0052383123816016845,0.0011753773642558727,-0.0001713319427214912,0.23714959431834376,0.514906213551565,-0.8176391529397218,0.0023826281654507763,0.49000687784065666,0.6653445299613179,0.5538356091328048,-0.0008069808272650593,0.8437229742341769,-0.5329239045176357,-0.1065490519313858,0.9782376566179246
502.05219,1.0,-0.004208218044786376,0.003957700711327058,0.0005495841786070893,-0.0008532152889363481,0.23815433064310385,0.5164529399568863,-0.8166743481783,0.0022122976018746506,0.4883601616310778,0.6617495420726255,0.5518567902432978,-0.00011084071706844548,0.8442926823121389,-0.5275868302911928,-0.10354038252318783,0.9797653159931055
502.52832,1.0,-0.0034192219916888587,0.0023734400478944108,0.0002386710292090135,0.000266978349797059,0.23403818208331945,0.5214194146736625,-0.8196936753400428,0.0019999229026123333,0.48641328076917517,0.6607034703796645,0.5543450998531784,0.001913408552098089,0.8472051529264711,-0.5279294685136612,-0.0996399307433514,0.9772402165222699
503.00439,1.0,-0.0032806366185044785,0.0011831872150536368,0.00030729220575464127,0.0007808331487762155,0.22959426433106778,0.5236894410661063,-0.8204686784119547,-0.0013438332254109848,0.48174691041484097,0.6592629512191577,0.5529291680272995,0.0020155642118485887,0.8453451239601486,-0.5262198305794242,-0.10230283053065511,0.9762476143410999
503.48035,1.0,-0.0033729197581228686,0.0017569547090205257,-0.0015761868127921405,0.0010778144315652146,0.230956390284511,0.5198622799002409,-0.8244728965506549,-0.0019958331442309586,0.4813686565679339,0.6609622771538763,0.5596277631323241,0.003627771508703284,0.8433423540581569,-0.5229780200403901,-0.09472317782765842,0.9767254610608733
503.95621,1.0,-0.0041138203593047325,0.0021066556649365596,-0.0045652762188686715,0.0017318314812106576,0.23055956379642042,0.5220017717630637,-0.8179922557691239,-0.0007009316464472779,0.48201332322452567,0.6577732002661058,0.5528942195365276,0.0035637949148481646,0.8437248253948221,-0.5236329756775284,-0.09082091448657988,0.9793620499891015
504.43195,1.0,-0.0025594902659659474,7.61899518732168e-05,-0.005155399856870023,0.002218151030558539,0.2307277968166436,0.5247413811852947,-0.8167409851600221,-0.0008854666952363724,0.4783435881363187,0.6664717349296839,0.5533968898890413,0.004353939645565739,0.8448902364929972,-0.5261431927768951,-0.09136668046141051,0.9776794759357346
504.90759,1.0,-0.002921988457049759,0.001535537899125766,-0.004273060955696739,0.000604045102224327,0.23476178576332912,0.5187380240914972,-0.8171660643445965,-0.00042681334172346307,0.4802175141160521,0.6732444391649306,0.5507602580500925,0.001900780944090527,0.8432879122700494,-0.5246749581701122,-0.08998191819720942,0.9762926836838101
505.38315,1.0,-0.005022612175306594,0.0014716938178113237,-0.0016234580561227678,0.0019125527193988598,0.23686482872549522,0.522699041319816,-0.8179077270496331,0.00030221943400432423,0.47987908064238877,0.6729142263888208,0.5500491930577781,-0.0005212184893411406,0.8417442961828109,-0.524739065299856,-0.09073882972689241,0.976314839170512
505.85858,1.0,-0.003611644250014172,0.002875472444595741,0.0024625412413195958,0.000932699915845645,0.23944191579564073,0.5201693228282099,-0.8232983678276885,0.0006212490166262801,0.4750598780130372,0.6733333897909649,0.5491830754858317,-0.0023374086726875346,0.8428920279451326,-0.5211603438740312,-0.08570158393329044,0.9783134727080447
506.33389,1.0,-0.003763908547749204,0.006364829928064192,-0.0003969971302970325,-9.00982697860336e-05,0.23751204523700248,0.5140246821965336,-0.8195811479989908,-0.001633092639223307,0.4756110304526521,0.6772104758439135,0.5510797746396757,0.00028917330607056754,0.8480369240659499,-0.5184595090046709,-0.08245973952605107,0.9789442188952225
506.80914,1.0,-0.002705271528694605,0.0075029896551296014,-0.0006121717024317008,-1.7732814147104607e-05,0.235737351828527,0.5156137347937384,-0.8232643903280018,0.0001248943345958056,0.4685120368167075,0.6782754899171907,0.5501420821861052,0.0033278983456539,0.8461306513090144,-0.5206092585474044,-0.07870856211352437,0.9796494617243515
507.28424,1.0,-0.0031206061418532225,0.004827090609719319,0.0003343229795028563,-0.0016121413480617033,0.2350804929221345,0.5157039326080379,-0.8274382691457485,-2.3178326866060173e-07,0.46897031499914343,0.6788228500932881,0.5499982606666839,0.0032869359334427857,0.8488877177826469,-0.5240522760399058,-0.08071847588753912,0.9813825105786785
507.75928,1.0,-0.005729837948959885,0.001830561685992529,-0.0016659847670571035,0.00011546477539316994,0.2376428325161555,0.5140250059499714,-0.8283929127419253,-0.0037822532019014736,0.47523357844548986,0.6786717722265335,0.5542529187584689,0.002637107412501288,0.8473420301208541,-0.5226747594163672,-0.08271729745030294,0.9834312607679477
508.23419,1.0,-0.008001273406094439,0.0005421431243811495,-0.00254712984553917,0.0002661086296519756,0.23959898228171592,0.5138924865257043,-0.8317612738865133,-0.0017425648964904529,0.47136183682390204,0.6781198435285704,0.549697125925267,0.002706918880253804,0.8429826673675191,-0.5185010217972696,-0.07853467865063805,0.985404804763859
508.70901,1.0,-0.00851817437489562,0.0004042828840280647,-3.418560250994052e-05,0.00035150720333320713,0.23633185918490277,0.5099290044018654,-0.8322372539834081,-0.0011806602022380842,0.4720623079818731,0.6749307157706527,0.5484709915209617,0.00046360613742099785,0.8435592500939476,-0.5170292763937776,-0.08213776256515168,0.985423378295834
509.18372,1.0,-0.00784879939251813,0.0018231502367807462,-0.0008045563035563044,0.002787127589320603,0.23549777636522562,0.5117013677612653,-0.8324386164222018,-0.0015018618942327492,0.4717345061483854,0.6790354492936144,0.5470712023595314,0.0004927083350920927,0.8434381434253443,-0.5200992707266164,-0.07968498764803984,0.986671794315221
509.65833,1.0,-0.004264072869408516,0.00034458788961140433,-0.000981017594355926,0.0031101303934279777,0.23105295458088987,0.5110039619001107,-0.8338619100641057,-0.0025441749134295184,0.4676747918706273,0.6810703360900692,0.5443046788270891,0.0012090670364121737,0.8432377583295472,-0.5198883509013905,-0.0764437021159746,0.9846512771379148
510.13281,1.0,-0.0034894545650763853,-0.0024138226107585353,-0.0012761022075634411,0.000566521960196453,0.2307557799755084,0.5078780691221146,-0.8322961806124042,0.0008877244469953295,0.46554866546111284,0.6795162085667632,0.5417769964710686,0.002556607649997321,0.845559610253503,-0.5221784779991149,-0.07224688037686333,0.984872905018341
510.60721,1.0,-0.0068488086990392575,0.0004952628790011777,-0.0017460936035994005,-0.00027073252165654894,0.23677112190855779,0.5058027278447981,-0.836348601582521,0.0008463016641091137,0.46822306674469877,0.6784439481756553,0.5440572774763184,0.0013679578900998252,0.8512155608931959,-0.523405833231633,-0.07392997626414671,0.9842974505610468
511.08148,1.0,-0.008368898493910723,0.003294503940545249,-0.0009459540432569503,0.0023335981794485898,0.23998035516221672,0.5022489801607044,-0.8384555348639157,-0.0006827323228044151,0.4672084223215347,0.6786153495360447,0.5436067465661162,-0.00024724136652909276,0.8507790090268442,-0.520402654504166,-0.06983567663514711,0.984017253895443
511.55569,1.0,-0.006437333156041064,0.0027530593160253764,-0.0017444526213134099,0.0016284284557595598,0.2383787203047001,0.5044786821179292,-0.8386322017941952,0.0003496720664298172,0.4625100279515303,0.6812364252856599,0.541618653821327,-0.0007074601947449152,0.8458654786267182,-0.5213056331187856,-0.06514220078908635,0.9816074943338299
512.02979,1.0,-0.004865913045631727,0.0015400335649227949,-0.002172545496963138,6.125105966448727e-05,0.23887575101763853,0.5016140446839721,-0.8363506800297222,0.00017498450633543315,0.46662050381068754,0.6823229275693118,0.5420689782253799,-0.0005443816384997485,0.8431777063999212,-0.5209117499538324,-0.06140725496079237,0.9812512417896034
512.50372,1.0,-0.004869362726991943,0.0003477299718300769,-0.001654152881583206,0.0003952533471455305,0.24011134225340316,0.4968361777046128,-0.833705523006292,-0.00020192775199185327,0.46719138515145153,0.6833767164689508,0.536578759899476,-0.00023367804121085902,0.8454750316279587,-0.5187506990504639,-0.06548820621808611,0.9819296566493463
512.9776,1.0,-0.005876426707187294,0.00038932409676968556,0.00034054304043918337,-0.0005486791692595,0.2401951863176962,0.49492499502809345,-0.8404145743177945,-0.0008539515244723829,0.4595326701655494,0.6845349398530725,0.5334769716586168,0.0006339151340004037,0.8499056931985799,-0.5210959124754821,-0.067768504426034,0.9809385993433115
513.45135,1.0,-0.008119852201283929,0.0024686672034538353,0.0028289209056893564,-0.0023482046360747293,0.24496274948573574,0.4901699045822229,-0.8394025086380718,-0.001133354010700682,0.4608927121360879,0.6874382595612691,0.5324730856873745,0.0016143503883090723,0.8497062624010495,-0.5233886541194627,-0.06757615711627335,0.9774180632761772
513.92505,1.0,-0.006022535358387502,0.0053280854920171265,0.004291065874966801,-0.0012165953467230374,0.24655155540510232,0.48587099143333906,-0.8344393163458349,-0.0008667911218367021,0.46129910352444964,0.6896575737405809,0.5311428855121509,0.0017265526620372444,0.8468052840436625,-0.5258684471455365,-0.06303859147192013,0.978840040939606
514.39862,1.0,-0.003763821825738846,0.0019712085418873426,0.0015125239520892687,-0.0002058790129872843,0.2497740255366783,0.4866062073891404,-0.8345482258700215,-0.0010463285218071951,0.4611947631404231,0.6903127050382418,0.5305818149666841,0.0015744221079184093,0.8444797957352733,-0.5241620030394826,-0.0592655448242008,0.9821992805366547
514.87207,1.0,-0.006213286562672129,-0.001369794010256333,-0.0005094852673402516,-0.0005923347089289015,0.24974801117877907,0.48989741906555234,-0.8384051436567388,-0.0031309013314624783,0.4650044354578302,0.6926109763977621,0.5351915618574365,0.0013422496570212536,0.8426277604312724,-0.525486007267844,-0.05748268466760641,0.9873997018430456
515.3454,1.0,-0.0071420497491945616,-0.0007954712522485856,-7.674145552712674e-06,-0.00015539108171257201,0.24704858108340927,0.4881199527287999,-0.8411843556991009,-0.0037341346051946557,0.4682074725115698,0.6912379465249806,0.533376319128619,0.0015418626901268202,0.8475305780166023,-0.5283087433478888,-0.05757651141766212,0.9882787487759154
515.81866,1.0,-0.007117043147989225,0.0009339848187369725,-0.00198744307112918,-0.0011005771720924934,0.24822792317867584,0.4824869526111273,-0.8362913785938011,-0.0022603019160545835,0.4669008496355081,0.6879863511309835,0.5325522363343438,0.002141047691871092,0.844264870483019,-0.5283260672930274,-0.05475306384428062,0.9849641393728089
516.29181,1.0,-0.008030904900995272,0.00026039300069193516,-0.0012004735938917488,-0.0025413740062396072,0.2510128498836821,0.48147616486105443,-0.8387352607674303,-0.0012067623837796902,0.46488531179256976,0.6877180068447294,0.5316419494729678,0.004226942386677362,0.8424751090881019,-0.5291842670752578,-0.04780393164531098,0.9839129029758629
516.76483,1.0,-0.008042688012572125,-0.0011544634805026421,0.0012219808912776868,-0.001432214716509807,0.2505341852089758,0.482565876087664,-0.8397197316539059,0.000165970623645481,0.4635343641116786,0.6893906214439602,0.5303053971481925,0.002099582946261932,0.8387755449922075,-0.5279999630577793,-0.04720504153423744,0.9819414885120008
517.23779,1.0,-0.007539769552342417,7.077426783442422e-05,0.0024108181288232788,0.0006241733989707137,0.25287966482541513,0.4821400614956775,-0.8407383839700148,0.000915913979964083,0.46792256366552454,0.6894463831587767,0.5284206412756134,0.0012812953005892497,0.8358010267825586,-0.5272997437636333,-0.0492690928023024,0.9805042761561544
517.71063,1.0,-0.006883397589710961,-0.00022140629761139725,-0.0011186543512575597,0.0021130715216543566,0.25520218884657553,0.48179698288039413,-0.844413614352355,3.8349225964785554e-05,0.46907630201955847,0.6917399821458226,0.5290207523439089,0.0013967729995622462,0.8390217996526156,-0.5328923074625551,-0.049319573330075445,0.9820063014813865
518.18335,1.0,-0.006676811742282205,0.0003789049369939351,-0.0007971621200417342,0.0017326613782816488,0.2603057606172395,0.4801934522351126,-0.8437492595598619,-0.001101942887165133,0.4663017452658808,0.6915622404889928,0.5273180097563113,9.417621453445352e-05,0.8398404189393608,-0.5354581527417767,-0.04206399735095221,0.9847140198725777
518.65594,1.0,-0.0065192126340459355,-0.0006190158708359884,-0.0008357331732562502,2.8613332381204898e-05,0.25987369500002677,0.47821632074976933,-0.8413263149681401,-0.0023505293578203806,0.4642841314971475,0.6923740914288282,0.5263459635495034,0.002124358936794476,0.8419056978707297,-0.5367931258316007,-0.04222421422977998,0.9875862257776816
519.12848,1.0,-0.006583304841559057,-0.00032022226215973587,-0.0011871392595315415,0.0010165660641601683,0.2593978717448519,0.4762420307442244,-0.8383781794328017,-0.003180049605578655,0.46511338136117664,0.6864347139737357,0.5263546929557745,0.001621562751254421,0.8416606717984848,-0.5388795650545062,-0.038324159875509314,0.9873472707331021
519.60089,1.0,-0.004394251834796121,0.0004510605037541532,-0.0022114749355373058,0.00021071815013021844,0.2621737785564214,0.47582515342435544,-0.8375858522586236,-0.0016415222678313856,0.469718749613651,0.6831679090684557,0.530310004274485,0.002354070204907623,0.8390387322827065,-0.5394416451442403,-0.03798200753855011,0.9864845402794419
520.07324,1.0,-0.005793480933847544,0.0007165146580617644,-0.0020995426708286242,-0.000717244666000611,0.2639263920386272,0.47643396626915463,-0.8369334807594405,0.0004741665827249636,0.47067966956345375,0.6856447841417471,0.5330219502039577,0.002007111531892521,0.8422582281870962,-0.5409326289959226,-0.04103158493684849,0.9851606406387515
520.54541,1.0,-0.0051663441062893885,0.0010587747269855674,-0.0007002175880851954,-0.0006327753357146215,0.26600910095355645,0.47608496123022453,-0.8383078311180694,0.002080615341659854,0.4678990646891553,0.6883547839690782,0.5325193698748992,0.003509891598593933,0.8373635835685409,-0.5399677782105189,-0.04004443642692958,0.9877052385997989
521.01752,1.0,-0.004988283833633909,-0.00025348243966964273,0.0008778887248204453,0.00035970211198732316,0.26322078111585684,0.47408594054092185,-0.8384895459950902,0.0016676700740946846,0.4637162399496758,0.6870395996337896,0.5318259603149817,0.0037499346493203582,0.8340064505582269,-0.5411031965480627,-0.039598725351410326,0.9884258691223907
521.4895,1.0,-0.0059907302943634265,-0.00017632393409623665,0.0015607482149361653,-0.0004923182812866536,0.2687839387467976,0.47379842126597677,-0.8374368338868051,-0.00046761619954838434,0.46366032738811264,0.6846028228817826,0.5338239711498379,0.001910665707759151,0.8333570606118019,-0.5425620374167354,-0.03724410903258395,0.984577922319449
521.96143,1.0,-0.0057208877596591715,-0.0003637902381717085,0.0004406686331740083,0.0006368183370522675,0.27312858494566367,0.47506272429355606,-0.8426086427643514,-0.001434841495015677,0.46443362166043206,0.6864813357856592,0.5327744952382111,0.0019054592082096162,0.8305066567196577,-0.5434907521059325,-0.03174161095559785,0.9828322545288606
522.43323,1.0,-0.0040346615066561235,-0.0005098707088533077,-0.001582859841475442,0.0015643381601279152,0.27756379606470905,0.47543863426760147,-0.8419800097247235,0.0006777458934743416,0.4658675900140005,0.6870014282300227,0.531421912118424,0.0018814008093863742,0.832574937100572,-0.5444232042447933,-0.028376254367892522,0.9848199625022085
522.90491,1.0,-0.004293145364519777,0.000490444955103602,-0.0012771739293752783,0.002426261111925218,0.27850591623059173,0.4734910150768798,-0.8402519622689403,0.0008204636929292596,0.46539284840618134,0.6845505233714752,0.533468234212475,0.002056385098214711,0.8359697763467216,-0.5443966952271132,-0.027444152317642776,0.9868413425031117
523.37646,1.0,-0.004959022907860049,0.002231882997543069,-0.0019713071555645476,0.0013604425103716483,0.27994287954526625,0.4705823572040337,-0.8333324571504312,-0.0005702240171463458,0.4667028707829925,0.6846136455295565,0.5317892051037364,0.002230666202802271,0.8353489797852981,-0.5441076355072654,-0.025807010034148755,0.9887806947659952
523.84796,1.0,-0.006154741779491976,0.0003864096696361584,-0.0013309904643597067,-0.00025533034073289455,0.2781437549336985,0.47496067715697715,-0.8358056340564333,0.0006149547700025383,0.4631521761704876,0.6837113483644335,0.5320707206213365,0.0019846600203821414,0.8371043040500984,-0.5442139125906861,-0.024057953970466374,0.9897639820824405
524.31934,1.0,-0.007498741419146415,0.0003714479622790431,-0.0009294174941996429,-0.0005451020275414627,0.28155175400921817,0.47652755195584734,-0.8390616944320357,0.0020306905472356326,0.4610371338521078,0.6809766456764696,0.5360651596157434,0.0005691769957873152,0.8358957835446907,-0.5439218953551721,-0.021591136798735297,0.9876975313825451
524.79059,1.0,-0.007725358036585281,0.0011011431981604203,-0.0010854270703398112,-0.0009631046051451541,0.28539216743961116,0.4752304848118643,-0.838201396552829,0.00041237214841652765,0.4610488021708133,0.6819132608405546,0.539317472610462,-0.00044837751310475613,0.8354712687250555,-0.5444078022962638,-0.02175927115541604,0.9859026976701136
525.26178,1.0,-0.007766847954182628,-0.00011026177033032166,-0.0014032536193062872,-0.00045764384038213837,0.28857957251239363,0.47355452536784226,-0.8346371168426735,-0.0013985992843527882,0.4617450869185705,0.6862550338244652,0.5404825696758134,0.0002104061105905046,0.8370204386446936,-0.5432886932235204,-0.02177852033954999,0.9838461645361121
525.73285,1.0,-0.007477653001883286,-1.5836782158344686e-05,-0.0004327634061815683,-0.0008957710071248314,0.2899351256776511,0.4725332473730755,-0.8361508205456887,1.3778343874113176e-06,0.4600780816417531,0.686325216824518,0.5402001255818689,0.001736620873331528,0.8348830940258216,-0.5410531790328116,-0.02142333566880203,0.9852628466263946
526.2038,1.0,-0.007936056345358211,-0.0006932562167248328,-0.0003409202228639743,-0.001575134890685344,0.29333124093784757,0.470641437071452,-0.8334180778718574,0.0004905012881470727,0.45853202091700335,0.6837075664390518,0.5413067913948946,0.0019307612750074626,0.8337111467358843,-0.5428192114799114,-0.019899003630297885,0.986696801081458
526.67462,1.0,-0.00887215419079844,0.0013529636383127126,-0.0005438745973670423,-0.0019085073177728443,0.2969896817986639,0.4721691786662204,-0.8318705509332558,-0.0002448374940049531,0.45922065438919657,0.6800237529297665,0.5460579820766448,9.287762492398627e-06,0.8339441810999404,-0.5427428400064227,-0.015745495125607436,0.9867498393821192
527.14539,1.0,-0.00764186004499926,0.0011466058229960435,0.00042344133583643726,-0.001372981931072533,0.2957929544427028,0.47318557730554905,-0.8336994943673864,0.0003632653024596624,0.45733796131072874,0.6808225442472324,0.5482266596676126,0.0016108485812141,0.8329635544972062,-0.5437790967636154,-0.01543672816677889,0.9887931229019699
527.61603,1.0,-0.006282354219758076,-0.0002168546207797381,0.0010498934585095431,-0.0010651562005787641,0.2943083855519837,0.47433027869886685,-0.8328429750027736,-0.00014762444532164667,0.457016860210055,0.68459963257775,0.5470808727912505,0.0023543910813586025,0.8318385130205657,-0.5449539034018712,-0.009859828320522856,0.9888118925032574
528.08655,1.0,-0.006167489887389783,-0.0005868611972078784,0.0005420536647813624,-0.0005792582112666157,0.29623979946248846,0.4747736119913481,-0.830480680359782,0.0007055008702837081,0.45751663178841234,0.6826302399573806,0.5481404200170951,0.002765655704541244,0.8302360584996615,-0.5431817945383565,-0.00811693730238498,0.990773288057205
528.55701,1.0,-0.0061313551921701875,0.0005901564601313764,-0.0009179178578097428,0.0006663023732499636,0.2981834149578374,0.4736366633432433,-0.8331447207865897,-0.0002735494039162834,0.45445740793340916,0.6825212882811361,0.55125387225311,0.002301529088222166,0.8308694650871477,-0.5435728963589799,-0.007904366631391161,0.9915184189528381
529.02734,1.0,-0.0050810979267643065,0.0009022756943345544,-0.00034525577455705016,0.0007325261165419273,0.3004384754588505,0.4721120266675816,-0.8335323436113544,-0.00036356053615328786,0.45082935486774617,0.6821978186252391,0.5508520867733366,0.0023390398879712835,0.8322842223576215,-0.5459219255317902,-0.009725629878644238,0.9893876452573712
529.49756,1.0,-0.005808193377651467,0.0011991744899824584,0.0006154444113523534,3.6851524783858184e-05,0.30121709476755676,0.47224409966061776,-0.8285501745133779,-0.00012317869508656677,0.45001793476028124,0.6835311409748436,0.5474996932841996,0.001302807431110629,0.8355565904715762,-0.5451991486296253,-0.007962266330443401,0.9894916930912437
529.96771,1.0,-0.006317973142058632,0.000412621049656507,4.439461499619406e-05,0.0003214845361208881,0.3034227613344457,0.4708211274512496,-0.8275410841098524,-1.371889500308755e-05,0.4475038712288145,0.682721171861278,0.5509947925786164,0.00014318464790515645,0.8384782957727364,-0.5437481278204044,-0.006035877283063074,0.9888790212544399
530.43774,1.0,-0.006673528037601562,0.0012292311494015004,0.0015170566594660364,0.0008348025077559756,0.30341404673031935,0.4718008001338326,-0.826652121177645,0.0008513093718131288,0.4451432437588754,0.6827177686386809,0.5520612378641733,0.00042411046429224197,0.8376895333425354,-0.5421836836754881,-0.0036435829586056274,0.9883411141412688
530.90765,1.0,-0.007201657120453107,0.0008750951857443859,0.0013764968394178244,-0.0018848299786275039,0.3053607659238236,0.4726762139156349,-0.8237250658947675,0.0005420856428239843,0.4454212755926599,0.683488929643832,0.5492992224881683,0.0004642030645270165,0.839608687146129,-0.5410170484238895,-0.0030233238945533442,0.9867547905916565
531.37744,1.0,-0.0076727429866020195,-0.0004974764827442963,0.0009452120719617102,-0.00102001513047914,0.30504399829662115,0.476675028568308,-0.8259643896035019,5.340364336865936e-05,0.4457860148706497,0.6852373002465747,0.55087214392456,0.0007106687132617096,0.8370857049739364,-0.5386854524945656,-0.002341501376514934,0.9854316655139961
531.84717,1.0,-0.006876090126335239,-0.0014264212053303404,-0.0012031392482725867,7.597965880389414e-05,0.30814554467592775,0.4772743731216966,-0.8260919246453863,-0.000568842837996852,0.4446201643580671,0.6833335964885779,0.552985655972636,0.0011576004264784035,0.8378398009338038,-0.5354105354757679,0.00012586789229078208,0.986611767918515
532.31677,1.0,-0.0065734865695120034,-0.00024053214054674547,0.0005121300457614092,-0.00012207885262694715,0.30831316553593774,0.4777824798699926,-0.8236247878080037,-0.0008946535062457927,0.44027350113609715,0.6835664887822267,0.5515504347624627,0.001479940870218389,0.8378064069559366,-0.5359923410137529,0.0015873224888198903,0.9878073562099884
532.78625,1.0,-0.006088522862082833,0.001447255925334893,-0.00019223165877685906,-0.00034344709713387894,0.3090011483552285,0.4799611655105252,-0.8226165824080452,-0.0005873130685852693,0.43885252601422214,0.6869992635909503,0.5518307253576182,0.0005694271843809201,0.8399428279436107,-0.5378654242587736,0.002418758748577652,0.9875238039525638
533.25568,1.0,-0.0070069210828345415,0.002902685183194897,-0.0009468727790724083,0.0006978161714581745,0.30942690025567504,0.4774530077930366,-0.8253778792345563,-0.0004932828223393347,0.4352392812664612,0.6870176702441362,0.5529512213613572,0.0011879940390481332,0.8402254882432382,-0.5379160532494741,0.007623310723404323,0.986384204210443
533.72491,1.0,-0.005778467364689636,0.0026270792437846436,0.0002817089936873521,0.0012491056047156414,0.31092187586597214,0.47861317948081383,-0.8254656760292518,-0.0007022790381496806,0.4319734575458751,0.6866226791126245,0.5521423842099801,0.003138946164138195,0.842366408076893,-0.5351367156451753,0.008000587465726622,0.9840135770096334
534.19415,1.0,-0.005966755243536246,0.0014559031336989648,0.000514021603808872,0.0008440323192748752,0.3103292942581386,0.478730225877194,-0.8275737821116161,-0.0010987979584571835,0.43022891857906925,0.6890765659366819,0.552157029059548,0.0013704359219669036,0.8433690195405484,-0.5321416486380863,0.007809467922967322,0.9881130043410168
534.66321,1.0,-0.005825796231757566,-0.0005657077089995707,0.0006315816065936388,0.0004807885107869462,0.3085305260034559,0.47707765598049934,-0.8287825740592524,-0.0011677118719473905,0.4322864967228364,0.6902590789942236,0.5553218803740946,0.0018290337956415631,0.8404291688637526,-0.5346283187662896,0.008993627924334485,0.9915475329438528
535.1322,1.0,-0.007441963249345753,0.0005376299544680652,-0.0013478573178291478,0.0007907115808383831,0.30957011038610194,0.477661103505445,-0.8250870784024671,0.00021157573013473631,0.43164741851932037,0.6898008601827634,0.552234225106303,0.0018622496068276555,0.8419357492861561,-0.5350798404361297,0.009776741874919495,0.9904329526480332
535.60107,1.0,-0.008384183375713445,0.001902335153663457,0.0001475802813233691,0.0007744564863787409,0.31260960217261446,0.4742152974735978,-0.8242275972518831,0.001572422379196113,0.42805553833279414,0.6904902369193541,0.550243004583518,0.001554883238999936,0.8407165080936984,-0.5350030085514734,0.011561160579940466,0.9908772133253019
536.06982,1.0,-0.007883918922145319,0.001577466874794049,-0.0007819533152240988,-0.00013579787596359046,0.3128190921553484,0.4730534789671842,-0.8239153589064414,0.00018064568455249276,0.42733600202938016,0.6926546607128355,0.5476798710854575,0.0013743500265180778,0.8423371932811934,-0.5316104691636226,0.010676538004249128,0.9914175769776458
536.53851,1.0,-0.005350693373211553,0.0018313899403708588,-0.0019259476303087652,-0.00031210899331664504,0.30875341690720054,0.4743278790884064,-0.8226036028642835,-0.0011438334878086898,0.4249350034927601,0.693889379384149,0.5487619492063563,0.0009926418818318565,0.8437222603077956,-0.5304762661991317,0.011730797388090453,0.9910575883160376
537.00708,1.0,-0.006548260395654632,0.002427067455772219,-0.0015483268379964726,-0.00037235783510536493,0.30991593173506327,0.4721602301543584,-0.8234667291388368,0.0001864308255861726,0.42568152560195766,0.6934113849267404,0.5505012907939254,0.0009838905815597295,0.8441551496773384,-0.5305269367784211,0.017830094637821776,0.9906544500187535
537.47552,1.0,-0.006376281664557378,0.001850399932849009,-0.0011973649408356273,0.0002883212982181344,0.31000712949626025,0.4695987364206443,-0.8240156685574174,0.002594138734398552,0.4232475803691813,0.6955064640035831,0.5535842930803119,0.00034246557527997933,0.8437149729872494,-0.5271657066138387,0.019972613355093642,0.9890605419505565
537.94385,1.0,-0.005952101162747731,-0.001583955979698508,-0.0003023929918902937,-7.783531990095824e-05,0.30999762771161515,0.4705713544615219,-0.825511416433982,-0.0003651883059779747,0.4208787741398864,0.6973310849488988,0.5535990194400292,0.0010693732183486675,0.8453954515301623,-0.5275534447172856,0.019824336058664363,0.9874209323824955
538.41211,1.0,-0.006928282480475666,-0.0016903840708820742,-0.0007565461534505011,0.0009641210552489455,0.30971787396796957,0.4723233225106696,-0.8283067278420353,-0.0003225546087300646,0.4174744093729798,0.6970551368650764,0.5531603691264896,0.0016971685085556522,0.8422585900835684,-0.5271908827143806,0.01896402950540763,0.9885885295549719
538.88025,1.0,-0.007651273945187,0.0007450476029325333,0.00020463181116387664,0.0006045853519914188,0.3133800699643961,0.4708728808026034,-0.8275934749884193,0.0014878766934909972,0.4154563357058505,0.699209465914412,0.552176983541617,0.00320825827352439,0.8401071202580449,-0.5228391516162092,0.02120076087580277,0.9888641271753703
